X,Y,id,xcoord,ycoord
1882583.8736125,585323.263093797,"53",1882583.8736125,585323.263093797
1882631.28358517,585237.572402065,"54",1882631.28358517,585237.572402065
1882505.76855897,585453.688157099,"55",1882505.76855897,585453.688157099
1882585.53109539,585297.521806881,"56",1882585.53109539,585297.521806881
1882605.75827771,585262.457041852,"57",1882605.75827771,585262.457041852
1882639.663778,585215.213707441,"58",1882639.663778,585215.213707441
1882590.50560271,585293.912069702,"59",1882590.50560271,585293.912069702
1882612.56499157,585261.668347877,"60",1882612.56499157,585261.668347877
1882510.04219472,585456.255879958,"61",1882510.04219472,585456.255879958
1882616.36030116,585250.965412901,"62",1882616.36030116,585250.965412901
1882653.13485938,585208.337809155,"63",1882653.13485938,585208.337809155
1882533.60682334,585386.114687543,"64",1882533.60682334,585386.114687543
1882556.82354415,585355.961418494,"65",1882556.82354415,585355.961418494
1882502.69485576,585437.156782509,"66",1882502.69485576,585437.156782509
1882513.26512941,585463.642491029,"67",1882513.26512941,585463.642491029
1882516.04647404,585436.893005162,"68",1882516.04647404,585436.893005162
1882512.49715221,585455.173125014,"69",1882512.49715221,585455.173125014
1882492.11753594,585489.073644828,"70",1882492.11753594,585489.073644828
1882574.33926054,585351.067174713,"71",1882574.33926054,585351.067174713
1882617.68965217,585245.512119541,"72",1882617.68965217,585245.512119541
1882484.07805957,585464.603040362,"73",1882484.07805957,585464.603040362
1882612.58164066,585246.400142108,"74",1882612.58164066,585246.400142108
1882643.287951,585194.016071916,"75",1882643.287951,585194.016071916
1882618.47647974,585264.6828661,"76",1882618.47647974,585264.6828661
1882602.02950865,585280.447119582,"77",1882602.02950865,585280.447119582
1882513.5172211,585448.998728747,"78",1882513.5172211,585448.998728747
1882576.86623889,585332.648766399,"79",1882576.86623889,585332.648766399
1882490.34702655,585463.098386418,"80",1882490.34702655,585463.098386418
1882532.51697846,585400.488641619,"81",1882532.51697846,585400.488641619
1882558.32387139,585368.169233146,"82",1882558.32387139,585368.169233146
1882537.69120344,585421.251838187,"83",1882537.69120344,585421.251838187
1882616.30961862,585259.227121318,"84",1882616.30961862,585259.227121318
1882612.72835567,585282.80493591,"85",1882612.72835567,585282.80493591
1882521.64363268,585426.359720667,"86",1882521.64363268,585426.359720667
1882564.48264755,585356.282652657,"87",1882564.48264755,585356.282652657
1882613.27508249,585255.351804941,"88",1882613.27508249,585255.351804941
1882605.20905221,585274.834962556,"89",1882605.20905221,585274.834962556
1882561.73674473,585352.248169954,"90",1882561.73674473,585352.248169954
1882644.7843914,585204.14065909,"91",1882644.7843914,585204.14065909
1882498.33033692,585460.474407995,"92",1882498.33033692,585460.474407995
1882547.09604324,585385.338349277,"93",1882547.09604324,585385.338349277
1882607.99677762,585293.690130113,"94",1882607.99677762,585293.690130113
1882530.20505782,585402.963339038,"95",1882530.20505782,585402.963339038
1882555.53095102,585364.655310022,"96",1882555.53095102,585364.655310022
1882498.476326,585468.834129517,"97",1882498.476326,585468.834129517
1882563.03946508,585376.706498885,"98",1882563.03946508,585376.706498885
1882549.78571616,585398.225600113,"99",1882549.78571616,585398.225600113
1882783.61653666,584962.453430463,"0",1882783.61653666,584962.453430463
1882695.31719388,585156.738134504,"1",1882695.31719388,585156.738134504
1882774.17250106,584963.579927183,"2",1882774.17250106,584963.579927183
1882785.60685232,584935.407145042,"3",1882785.60685232,584935.407145042
1882679.85973837,585179.878653201,"4",1882679.85973837,585179.878653201
1882782.00162097,584977.529396963,"5",1882782.00162097,584977.529396963
1882761.70230749,585031.282354699,"6",1882761.70230749,585031.282354699
1882784.51744696,584943.116937904,"7",1882784.51744696,584943.116937904
1882717.0543951,585098.185926892,"8",1882717.0543951,585098.185926892
1882756.13898881,585003.874671065,"9",1882756.13898881,585003.874671065
1882782.87285099,584920.953672085,"10",1882782.87285099,584920.953672085
1882817.75871871,584843.108051056,"11",1882817.75871871,584843.108051056
1882794.63470211,584910.661202649,"12",1882794.63470211,584910.661202649
1882802.16364266,584901.540878524,"13",1882802.16364266,584901.540878524
1882811.0066032,584873.111797245,"14",1882811.0066032,584873.111797245
1882690.53187898,585164.860380648,"15",1882690.53187898,585164.860380648
1882768.48036773,585012.250484681,"16",1882768.48036773,585012.250484681
1882787.28728238,584975.889038436,"17",1882787.28728238,584975.889038436
1882829.55912981,584823.475341542,"18",1882829.55912981,584823.475341542
1882789.99392845,584974.968586391,"19",1882789.99392845,584974.968586391
1882800.79857637,584945.656629122,"20",1882800.79857637,584945.656629122
1882805.74006404,584885.072512191,"21",1882805.74006404,584885.072512191
1882686.70655494,585184.134895299,"22",1882686.70655494,585184.134895299
1882751.87831689,585012.670676652,"23",1882751.87831689,585012.670676652
1882818.45201431,584905.725367228,"24",1882818.45201431,584905.725367228
1882689.44393524,585162.753365644,"25",1882689.44393524,585162.753365644
1882826.75039439,584889.284147299,"26",1882826.75039439,584889.284147299
1882767.556312,584995.761818581,"27",1882767.556312,584995.761818581
1882758.56552056,585036.455333839,"28",1882758.56552056,585036.455333839
1882778.05923036,584970.942466734,"29",1882778.05923036,584970.942466734
1882792.67119615,584910.26190725,"30",1882792.67119615,584910.26190725
1882714.84754902,585129.04590001,"31",1882714.84754902,585129.04590001
1882795.78203376,584927.090274945,"32",1882795.78203376,584927.090274945
1882805.83165802,584880.45876744,"33",1882805.83165802,584880.45876744
1882717.7751788,585133.056860019,"34",1882717.7751788,585133.056860019
1882749.7504436,585059.166902108,"35",1882749.7504436,585059.166902108
1882728.87657848,585070.864769148,"36",1882728.87657848,585070.864769148
1882687.51731726,585174.030888295,"37",1882687.51731726,585174.030888295
1882715.57279036,585140.659713218,"38",1882715.57279036,585140.659713218
1882714.75194449,585144.632106278,"39",1882714.75194449,585144.632106278
1882807.45454542,584913.371618892,"40",1882807.45454542,584913.371618892
1882818.84412593,584824.542680089,"41",1882818.84412593,584824.542680089
1882725.90105653,585098.028725554,"42",1882725.90105653,585098.028725554
1882732.78949611,585094.157757285,"43",1882732.78949611,585094.157757285
1882755.8217426,585021.717153286,"44",1882755.8217426,585021.717153286
1882737.8164101,585062.623444043,"45",1882737.8164101,585062.623444043
1882727.46423402,585118.031386512,"46",1882727.46423402,585118.031386512
1882773.98635971,584975.404246943,"47",1882773.98635971,584975.404246943
1882727.26578409,585122.232969002,"48",1882727.26578409,585122.232969002
1882769.23189146,585003.230184713,"49",1882769.23189146,585003.230184713
1882712.37129777,585128.626058185,"50",1882712.37129777,585128.626058185
1882744.28294335,585037.507165513,"51",1882744.28294335,585037.507165513
1882823.86927426,584821.471036154,"52",1882823.86927426,584821.471036154
1882729.3944297,585106.618347204,"53",1882729.3944297,585106.618347204
1882699.12715385,585144.355781252,"54",1882699.12715385,585144.355781252
1882812.42627698,584915.858370432,"55",1882812.42627698,584915.858370432
1882838.56246016,584855.09167555,"56",1882838.56246016,584855.09167555
1882777.1576902,584986.004668418,"57",1882777.1576902,584986.004668418
1882829.69332378,584869.960835216,"58",1882829.69332378,584869.960835216
1882733.46517614,585066.479471771,"59",1882733.46517614,585066.479471771
1882736.11910088,585082.39553983,"60",1882736.11910088,585082.39553983
1882705.76018105,585161.404401561,"61",1882705.76018105,585161.404401561
1882804.4556682,584857.594782207,"62",1882804.4556682,584857.594782207
1882744.74777788,585068.437720271,"63",1882744.74777788,585068.437720271
1882700.28929975,585138.17957923,"64",1882700.28929975,585138.17957923
1882772.86344036,584997.07706928,"65",1882772.86344036,584997.07706928
1882682.12407274,585176.013728461,"66",1882682.12407274,585176.013728461
1882722.18405595,585129.572794906,"67",1882722.18405595,585129.572794906
1882808.3466411,584924.695530734,"68",1882808.3466411,584924.695530734
1882755.90995434,585000.079049912,"69",1882755.90995434,585000.079049912
1882693.00730986,585160.184782288,"70",1882693.00730986,585160.184782288
1882849.27439868,584818.899099652,"71",1882849.27439868,584818.899099652
1882727.69726605,585073.168174416,"72",1882727.69726605,585073.168174416
1882728.39025842,585100.885710989,"73",1882728.39025842,585100.885710989
1882813.68990186,584857.476236719,"74",1882813.68990186,584857.476236719
1882766.36526184,584989.003265441,"75",1882766.36526184,584989.003265441
1882706.01983581,585141.578581224,"76",1882706.01983581,585141.578581224
1882735.73865129,585071.710775078,"77",1882735.73865129,585071.710775078
1882772.16783978,584949.073728675,"78",1882772.16783978,584949.073728675
1882782.23016714,584959.505736935,"79",1882782.23016714,584959.505736935
1882753.14166282,585002.809993114,"80",1882753.14166282,585002.809993114
1882773.74557832,584947.620897024,"81",1882773.74557832,584947.620897024
1882823.55506149,584850.579243944,"82",1882823.55506149,584850.579243944
1882702.14411029,585147.096758525,"83",1882702.14411029,585147.096758525
1882811.01405509,584837.164259125,"84",1882811.01405509,584837.164259125
1882770.95923281,584993.541735447,"85",1882770.95923281,584993.541735447
1882803.57531638,584950.624043823,"86",1882803.57531638,584950.624043823
1882802.58780195,584929.583596917,"87",1882802.58780195,584929.583596917
1882733.06613386,585104.884925587,"88",1882733.06613386,585104.884925587
1882791.4105726,584899.479032358,"89",1882791.4105726,584899.479032358
1882817.95409708,584887.660869714,"90",1882817.95409708,584887.660869714
1882719.02418016,585098.930923865,"91",1882719.02418016,585098.930923865
1882705.47477272,585128.485746463,"92",1882705.47477272,585128.485746463
1882785.35771783,584956.847718784,"93",1882785.35771783,584956.847718784
1882742.39545558,585041.622014598,"94",1882742.39545558,585041.622014598
1882814.59245012,584904.474218213,"95",1882814.59245012,584904.474218213
1882726.03657526,585092.483296709,"96",1882726.03657526,585092.483296709
1882835.77297805,584839.980595607,"97",1882835.77297805,584839.980595607
1882724.90256784,585118.32350996,"98",1882724.90256784,585118.32350996
1882807.99932623,584881.319095984,"99",1882807.99932623,584881.319095984
1885794.67262886,575956.982883162,"0",1885794.67262886,575956.982883162
1885207.15391067,577365.60283844,"1",1885207.15391067,577365.60283844
1884894.0738855,578030.867163357,"2",1884894.0738855,578030.867163357
1885179.02048945,577400.989375576,"3",1885179.02048945,577400.989375576
1885010.99491022,577793.392751478,"4",1885010.99491022,577793.392751478
1885052.83208014,577683.028957469,"5",1885052.83208014,577683.028957469
1884923.53915337,578010.48447063,"6",1884923.53915337,578010.48447063
1885556.4692412,576529.186558822,"7",1885556.4692412,576529.186558822
1885809.89506197,575908.395032014,"8",1885809.89506197,575908.395032014
1884944.15144085,577947.241458683,"9",1884944.15144085,577947.241458683
1885195.39894904,577388.430258013,"10",1885195.39894904,577388.430258013
1885224.19071349,577303.264932414,"11",1885224.19071349,577303.264932414
1884982.3547154,577842.835103983,"12",1884982.3547154,577842.835103983
1885534.36936656,576553.611156603,"13",1885534.36936656,576553.611156603
1885159.59186608,577421.167835083,"14",1885159.59186608,577421.167835083
1884987.53280469,577852.824204001,"15",1884987.53280469,577852.824204001
1885648.92861706,576309.979221888,"16",1885648.92861706,576309.979221888
1885180.48925423,577369.08501039,"17",1885180.48925423,577369.08501039
1885377.06424336,576918.61126355,"18",1885377.06424336,576918.61126355
1885101.95751487,577573.108851586,"19",1885101.95751487,577573.108851586
1885654.48284564,576306.06997404,"20",1885654.48284564,576306.06997404
1885099.88338021,577587.446170748,"21",1885099.88338021,577587.446170748
1885118.21188502,577553.938680773,"22",1885118.21188502,577553.938680773
1885767.94467467,576027.256144351,"23",1885767.94467467,576027.256144351
1884934.11044283,577961.740437653,"24",1884934.11044283,577961.740437653
1884934.11885943,577972.168769948,"25",1884934.11885943,577972.168769948
1885861.33222053,575804.469074074,"26",1885861.33222053,575804.469074074
1885293.72491669,577134.160618552,"27",1885293.72491669,577134.160618552
1885077.40115271,577611.6686491,"28",1885077.40115271,577611.6686491
1884903.5635516,578016.699748307,"29",1884903.5635516,578016.699748307
1885642.28950552,576333.243628274,"30",1885642.28950552,576333.243628274
1885609.10911685,576387.488111322,"31",1885609.10911685,576387.488111322
1885210.58764203,577314.293257064,"32",1885210.58764203,577314.293257064
1885148.55223962,577493.085803766,"33",1885148.55223962,577493.085803766
1885149.69748371,577488.769718596,"34",1885149.69748371,577488.769718596
1885337.18080832,577035.690841347,"35",1885337.18080832,577035.690841347
1885595.76928569,576445.348999176,"36",1885595.76928569,576445.348999176
1885358.96779842,576993.025895567,"37",1885358.96779842,576993.025895567
1885256.72972243,577235.923369779,"38",1885256.72972243,577235.923369779
1885101.69063794,577586.205932145,"39",1885101.69063794,577586.205932145
1885778.29199494,575999.365457225,"40",1885778.29199494,575999.365457225
1885849.09625256,575826.635860707,"41",1885849.09625256,575826.635860707
1885730.39330706,576097.008261913,"42",1885730.39330706,576097.008261913
1885139.11578336,577509.218446026,"43",1885139.11578336,577509.218446026
1885619.70545775,576370.940748805,"44",1885619.70545775,576370.940748805
1884907.55768578,578007.255081168,"45",1884907.55768578,578007.255081168
1885455.02243737,576741.807049188,"46",1885455.02243737,576741.807049188
1885206.10788509,577328.228934297,"47",1885206.10788509,577328.228934297
1885514.53735817,576589.884263012,"48",1885514.53735817,576589.884263012
1885660.85131588,576276.782174294,"49",1885660.85131588,576276.782174294
1885172.67991846,577418.883195275,"50",1885172.67991846,577418.883195275
1885284.07346482,577161.808731477,"51",1885284.07346482,577161.808731477
1885032.22218622,577725.386448486,"52",1885032.22218622,577725.386448486
1885350.40807101,576991.786780691,"53",1885350.40807101,576991.786780691
1885468.3082525,576721.583742063,"54",1885468.3082525,576721.583742063
1885562.0536521,576502.603549162,"55",1885562.0536521,576502.603549162
1884895.17125045,578047.877507202,"56",1884895.17125045,578047.877507202
1885188.70949838,577377.378544282,"57",1885188.70949838,577377.378544282
1885578.62319326,576462.241456144,"58",1885578.62319326,576462.241456144
1885037.39650373,577723.819919619,"59",1885037.39650373,577723.819919619
1885028.66439084,577758.865430683,"60",1885028.66439084,577758.865430683
1885279.23394728,577155.699478453,"61",1885279.23394728,577155.699478453
1885241.72382398,577264.002861631,"62",1885241.72382398,577264.002861631
1885743.27102109,576063.102618239,"63",1885743.27102109,576063.102618239
1885885.31748521,575729.310696617,"64",1885885.31748521,575729.310696617
1885505.58089678,576624.281718683,"65",1885505.58089678,576624.281718683
1885353.95506629,576972.173478337,"66",1885353.95506629,576972.173478337
1885380.38085021,576912.039555249,"67",1885380.38085021,576912.039555249
1885513.43449584,576616.480651894,"68",1885513.43449584,576616.480651894
1885168.59740299,577434.734825676,"69",1885168.59740299,577434.734825676
1885524.99988743,576574.904701153,"70",1885524.99988743,576574.904701153
1885728.39419866,576103.389578326,"71",1885728.39419866,576103.389578326
1885891.11132176,575711.898869126,"72",1885891.11132176,575711.898869126
1885060.17833548,577693.351320183,"73",1885060.17833548,577693.351320183
1885835.00632728,575859.391483931,"74",1885835.00632728,575859.391483931
1885314.44248407,577081.031420148,"75",1885314.44248407,577081.031420148
1885221.62286782,577293.26347523,"76",1885221.62286782,577293.26347523
1885654.95717046,576291.243727184,"77",1885654.95717046,576291.243727184
1885509.37405691,576632.995422181,"78",1885509.37405691,576632.995422181
1885010.55309261,577810.763212694,"79",1885010.55309261,577810.763212694
1885845.12948707,575821.863269078,"80",1885845.12948707,575821.863269078
1884984.92535225,577827.467797578,"81",1884984.92535225,577827.467797578
1885161.10506224,577441.565276929,"82",1885161.10506224,577441.565276929
1885031.05857015,577758.508938966,"83",1885031.05857015,577758.508938966
1885493.3184478,576670.353614601,"84",1885493.3184478,576670.353614601
1885125.00636539,577498.54149345,"85",1885125.00636539,577498.54149345
1885713.12326913,576128.712923504,"86",1885713.12326913,576128.712923504
1885191.53567135,577358.590868057,"87",1885191.53567135,577358.590868057
1885282.38200777,577134.465392228,"88",1885282.38200777,577134.465392228
1885230.40834385,577288.247286354,"89",1885230.40834385,577288.247286354
1884977.0496209,577850.569736494,"90",1884977.0496209,577850.569736494
1885388.3127479,576896.736523805,"91",1885388.3127479,576896.736523805
1885703.79662108,576154.088825576,"92",1885703.79662108,576154.088825576
1885589.12451782,576457.354901874,"93",1885589.12451782,576457.354901874
1885872.8100292,575749.866240518,"94",1885872.8100292,575749.866240518
1885380.49840378,576930.757319917,"95",1885380.49840378,576930.757319917
1885200.35045136,577350.428065587,"96",1885200.35045136,577350.428065587
1885122.12887991,577514.106014841,"97",1885122.12887991,577514.106014841
1885231.72408522,577296.874390214,"98",1885231.72408522,577296.874390214
1885312.93595932,577110.853915394,"99",1885312.93595932,577110.853915394
1974203.90917007,523099.500514735,"0",1974203.90917007,523099.500514735
1973988.68276239,523200.020910509,"1",1973988.68276239,523200.020910509
1973992.67984786,523196.881326414,"2",1973992.67984786,523196.881326414
1973855.06243581,523229.576440176,"3",1973855.06243581,523229.576440176
1973850.05914899,523227.401920736,"4",1973850.05914899,523227.401920736
1974064.76268901,523173.567127591,"5",1974064.76268901,523173.567127591
1974196.85653731,523112.013195367,"6",1974196.85653731,523112.013195367
1973944.0646056,523204.478384772,"7",1973944.0646056,523204.478384772
1974169.83339774,523127.06321384,"8",1974169.83339774,523127.06321384
1973991.15449139,523187.408038117,"9",1973991.15449139,523187.408038117
1974047.33630329,523197.799000704,"10",1974047.33630329,523197.799000704
1974024.13858909,523189.798430397,"11",1974024.13858909,523189.798430397
1973858.99464011,523217.553121256,"12",1973858.99464011,523217.553121256
1974098.11873002,523171.463175765,"13",1974098.11873002,523171.463175765
1974008.47574788,523189.421508687,"14",1974008.47574788,523189.421508687
1974226.80201073,523093.006349491,"15",1974226.80201073,523093.006349491
1973811.78776341,523216.95552152,"16",1973811.78776341,523216.95552152
1974100.41818006,523159.150364542,"17",1974100.41818006,523159.150364542
1973643.19794717,523202.042513274,"18",1973643.19794717,523202.042513274
1973788.84936236,523228.705197166,"19",1973788.84936236,523228.705197166
1973677.53371563,523222.634331257,"20",1973677.53371563,523222.634331257
1973824.40720505,523222.276311218,"21",1973824.40720505,523222.276311218
1973672.55254069,523203.4995917,"22",1973672.55254069,523203.4995917
1973830.54277135,523230.250277214,"23",1973830.54277135,523230.250277214
1974009.38183183,523185.694964111,"24",1974009.38183183,523185.694964111
1974035.62768727,523195.941546319,"25",1974035.62768727,523195.941546319
1974151.0783255,523132.639187081,"26",1974151.0783255,523132.639187081
1974236.76537114,523092.098332506,"27",1974236.76537114,523092.098332506
1974131.12799077,523168.014876041,"28",1974131.12799077,523168.014876041
1974205.69396216,523089.905467686,"29",1974205.69396216,523089.905467686
1973974.1117544,523201.897552524,"30",1973974.1117544,523201.897552524
1973716.40310386,523218.95592771,"31",1973716.40310386,523218.95592771
1973933.32765795,523214.054878208,"32",1973933.32765795,523214.054878208
1974129.3365694,523154.085173093,"33",1974129.3365694,523154.085173093
1974171.09708846,523138.116855859,"34",1974171.09708846,523138.116855859
1974207.38627762,523079.666743645,"35",1974207.38627762,523079.666743645
1974153.67556119,523151.297894192,"36",1974153.67556119,523151.297894192
1974193.8115856,523124.312304216,"37",1974193.8115856,523124.312304216
1973587.98518644,523178.411117786,"38",1973587.98518644,523178.411117786
1973625.57690936,523212.776404822,"39",1973625.57690936,523212.776404822
1973757.87445654,523233.572060164,"40",1973757.87445654,523233.572060164
1974123.72459405,523156.085358584,"41",1974123.72459405,523156.085358584
1973783.07648391,523217.267655099,"42",1973783.07648391,523217.267655099
1973801.05604318,523227.302457726,"43",1973801.05604318,523227.302457726
1973962.75606689,523211.68328196,"44",1973962.75606689,523211.68328196
1973783.13306118,523224.626125644,"45",1973783.13306118,523224.626125644
1974158.64808553,523129.454394675,"46",1974158.64808553,523129.454394675
1973817.38514984,523227.578712594,"47",1973817.38514984,523227.578712594
1973643.31734507,523217.42693387,"48",1973643.31734507,523217.42693387
1974020.82496686,523192.774499248,"49",1974020.82496686,523192.774499248
1974194.26175139,523116.765066209,"50",1974194.26175139,523116.765066209
1974193.96564508,523119.642834515,"51",1974193.96564508,523119.642834515
1974156.33277484,523137.319287598,"52",1974156.33277484,523137.319287598
1973934.53117136,523221.276933253,"53",1973934.53117136,523221.276933253
1973614.80674016,523192.542953801,"54",1973614.80674016,523192.542953801
1973652.47962711,523211.868445198,"55",1973652.47962711,523211.868445198
1974210.47373485,523106.758755984,"56",1974210.47373485,523106.758755984
1973589.03962489,523199.573472697,"57",1973589.03962489,523199.573472697
1974239.72001309,523056.963518434,"58",1974239.72001309,523056.963518434
1974218.12159666,523106.25030455,"59",1974218.12159666,523106.25030455
1974024.34090443,523197.475683328,"60",1974024.34090443,523197.475683328
1973654.3712048,523218.859472217,"61",1973654.3712048,523218.859472217
1973838.29753549,523235.177349164,"62",1973838.29753549,523235.177349164
1973780.89288655,523231.172410293,"63",1973780.89288655,523231.172410293
1974042.70461253,523199.984066774,"64",1974042.70461253,523199.984066774
1974047.89096404,523190.3869808,"65",1974047.89096404,523190.3869808
1974137.20376712,523155.193271088,"66",1974137.20376712,523155.193271088
1974036.96145079,523191.705973206,"67",1974036.96145079,523191.705973206
1974213.71248477,523098.590840246,"68",1974213.71248477,523098.590840246
1973883.16057369,523222.186860267,"69",1973883.16057369,523222.186860267
1974211.24206318,523069.581915384,"70",1974211.24206318,523069.581915384
1973737.17718873,523218.513982045,"71",1973737.17718873,523218.513982045
1974186.4643004,523115.487964727,"72",1974186.4643004,523115.487964727
1974171.63669649,523123.077895108,"73",1974171.63669649,523123.077895108
1974240.93662128,523063.201904472,"74",1974240.93662128,523063.201904472
1973773.36366372,523232.778013318,"75",1973773.36366372,523232.778013318
1973944.03401041,523211.972038133,"76",1973944.03401041,523211.972038133
1974250.8809518,523064.464339032,"77",1974250.8809518,523064.464339032
1974141.60210951,523155.829551477,"78",1974141.60210951,523155.829551477
1973960.95167133,523213.595541199,"79",1973960.95167133,523213.595541199
1973737.18979308,523231.193579263,"80",1973737.18979308,523231.193579263
1973917.16797205,523208.226069186,"81",1973917.16797205,523208.226069186
1973876.68045169,523217.113175677,"82",1973876.68045169,523217.113175677
1973741.96052181,523216.020281243,"83",1973741.96052181,523216.020281243
1974217.68328011,523069.210546185,"84",1974217.68328011,523069.210546185
1973627.58906185,523207.418681234,"85",1973627.58906185,523207.418681234
1974231.83698086,523083.257283294,"86",1974231.83698086,523083.257283294
1974176.84585125,523129.144346596,"87",1974176.84585125,523129.144346596
1974137.48089392,523158.861364361,"88",1974137.48089392,523158.861364361
1974005.38732877,523187.465634297,"89",1974005.38732877,523187.465634297
1974152.02356779,523136.501400492,"90",1974152.02356779,523136.501400492
1973886.69633411,523207.507337432,"91",1973886.69633411,523207.507337432
1974152.09651288,523146.139085614,"92",1974152.09651288,523146.139085614
1974238.92369741,523076.363447684,"93",1974238.92369741,523076.363447684
1974166.57697914,523137.923391948,"94",1974166.57697914,523137.923391948
1973738.37551865,523229.043697345,"95",1973738.37551865,523229.043697345
1973878.68702439,523223.09694562,"96",1973878.68702439,523223.09694562
1973693.4635937,523207.522420577,"97",1973693.4635937,523207.522420577
1973669.3373348,523214.016157291,"98",1973669.3373348,523214.016157291
1973697.23422888,523222.548695969,"99",1973697.23422888,523222.548695969
1937284.59338579,559431.022631686,"0",1937284.59338579,559431.022631686
1937506.87043094,559759.218777891,"1",1937506.87043094,559759.218777891
1937401.0650795,559657.250479214,"2",1937401.0650795,559657.250479214
1937359.89554876,559570.379007209,"3",1937359.89554876,559570.379007209
1937272.27941465,559415.745299906,"4",1937272.27941465,559415.745299906
1937456.07789926,559722.528959161,"5",1937456.07789926,559722.528959161
1937331.07565519,559492.406108051,"6",1937331.07565519,559492.406108051
1937499.84556253,559756.73234081,"7",1937499.84556253,559756.73234081
1937409.55390257,559670.654324919,"8",1937409.55390257,559670.654324919
1937432.37945748,559706.571596761,"9",1937432.37945748,559706.571596761
1937302.50246036,559450.664967533,"10",1937302.50246036,559450.664967533
1937488.58290701,559749.017701039,"11",1937488.58290701,559749.017701039
1937331.94941862,559503.954317383,"12",1937331.94941862,559503.954317383
1937405.60160504,559662.723889929,"13",1937405.60160504,559662.723889929
1937366.06514258,559603.367160509,"14",1937366.06514258,559603.367160509
1937491.90160299,559754.701893922,"15",1937491.90160299,559754.701893922
1937368.04151346,559595.177641573,"16",1937368.04151346,559595.177641573
1937495.79116297,559754.143902252,"17",1937495.79116297,559754.143902252
1937293.46065335,559453.929530568,"18",1937293.46065335,559453.929530568
1937378.00482903,559628.704741332,"19",1937378.00482903,559628.704741332
1937283.76903928,559445.49494196,"20",1937283.76903928,559445.49494196
1937441.79575566,559712.667571363,"21",1937441.79575566,559712.667571363
1937330.65721822,559498.415035095,"22",1937330.65721822,559498.415035095
