X,Y,id,xcoord,ycoord
-118.110974666441,33.7395102150602,"75",1989715.65456919,526574.163352049
-118.112088266688,33.739895597746,"76",1989612.50170497,526617.026866685
-118.110975016925,33.7402044072767,"77",1989715.70710473,526651.167434939
-118.113728793583,33.7406412634657,"78",1989460.56364996,526699.911436346
-118.108736143025,33.7389782450574,"79",1989923.04113497,526514.927254852
-118.111297972679,33.7401860555327,"80",1989685.7758604,526649.16483837
-118.111814823016,33.7413437533995,"81",1989638.02109324,526777.636907765
-118.114730734685,33.7418175767184,"82",1989367.86107802,526830.500785663
-118.110019659085,33.7411599375824,"83",1989804.35814375,526757.063364198
-118.111539243001,33.7400824859628,"84",1989663.40407792,526637.701052708
-118.109419043589,33.7394064556352,"85",1989859.80608161,526562.495673589
-118.113965574007,33.7409083602777,"86",1989438.65441595,526729.564296572
-118.113387749499,33.741215484247,"87",1989492.24061088,526763.5718008
-118.110687655013,33.740215213041,"88",1989742.33885877,526652.336713236
-118.115030229634,33.7400367879358,"89",1989339.88072644,526632.996560194
-118.110102345932,33.7400632981876,"90",1989796.56221994,526635.425816547
-118.113504735016,33.740825654866,"91",1989481.35061766,526720.341785313
-118.114595367083,33.7412052336118,"92",1989380.32819903,526762.561651281
-118.113076459515,33.7412302367031,"93",1989521.0900027,526765.175736361
-118.109187621859,33.7402432709531,"94",1989881.3534572,526655.297028427
-118.107038300064,33.7385264885197,"95",1990080.33276048,526464.646763868
-118.109734101745,33.7392240625897,"96",1989830.58661292,526542.295348448
-118.11019571763,33.7402861906413,"97",1989787.93635872,526660.159892187
-118.110404951155,33.7405127448079,"98",1989768.57386868,526685.311941786
-118.109993046706,33.7410465654781,"99",1989806.81057937,526744.48473996
-118.103736197989,33.7375198150392,"0",1990386.23640929,526352.659498906
-118.103067628138,33.7374491717266,"1",1990448.18813719,526344.759569046
-118.10186193248,33.7365290554459,"2",1990559.82274022,526242.580687675
-118.106057757929,33.7381223867891,"3",1990171.15619037,526419.724992644
-118.102567488658,33.7370614245942,"4",1990494.49475282,526301.700854004
-118.104756728475,33.7374202460423,"5",1990291.64715734,526341.712779266
-118.100802343502,33.7356839326868,"6",1990657.92737906,526148.735446089
-118.103208437935,33.7370621598855,"7",1990435.09448796,526301.843218653
-118.106921844769,33.7383617033104,"8",1990091.10569053,526446.356289634
-118.100508685122,33.7360894046132,"9",1990685.18776177,526193.685649959
-118.106681867933,33.7382214784059,"10",1990113.32883007,526430.77805104
-118.103422335548,33.737588936611,"11",1990415.3315244,526360.29691617
-118.10144468228,33.7366499823382,"12",1990598.50542956,526255.955539519
-118.099718315266,33.7357734262759,"13",1990758.40182781,526158.562421173
-118.105282733021,33.7385541193805,"14",1990243.03132798,526467.539918473
-118.106306579277,33.7384687365968,"15",1990148.13745091,526458.16860149
-118.105891820726,33.7378358189801,"16",1990186.50083507,526387.920914911
-118.102859254918,33.736698092743,"17",1990467.41390196,526261.425472447
-118.103366612615,33.7375539472898,"18",1990420.49165606,526356.410373084
-118.106380270113,33.7386443428828,"19",1990141.32883996,526477.655154599
-118.104255267941,33.7376710502504,"20",1990338.14896135,526369.48521005
-118.101628952669,33.7365578655819,"21",1990581.41764849,526245.754630421
-118.103122353812,33.7370437272278,"22",1990443.07028654,526299.790366397
-118.099758817441,33.7356587055663,"23",1990754.63557785,526145.840613845
-118.105490499189,33.7386494994162,"24",1990223.78792342,526478.140245338
-118.103967958589,33.7373057089796,"25",1990364.73341244,526328.931726139
-118.104467630597,33.7380324492405,"26",1990318.50993569,526409.594244446
-118.106044415394,33.7378854791458,"27",1990172.36497755,526393.444434743
-118.101817820223,33.7369408058383,"28",1990563.9571604,526288.250442711
-118.100844388143,33.7360292690204,"29",1990654.06923513,526187.046199107
-118.100585331178,33.7356461762247,"30",1990678.03526219,526144.527117889
-118.104381317358,33.7375136118059,"31",1990326.44920752,526352.033291273
-118.106585270633,33.7385464080981,"32",1990122.31913646,526466.811752528
-118.099964036583,33.7358517870488,"33",1990735.63775573,526167.277303124
-118.100289155012,33.7356938103396,"34",1990705.48929656,526149.783562009
-118.101915203412,33.7367521201066,"35",1990554.91088206,526267.329402394
-118.105560840601,33.7381496304074,"36",1990217.21088442,526422.698546073
-118.104332635751,33.7375523078857,"37",1990330.96523486,526356.321014947
-118.100766976286,33.7359760610762,"38",1990661.23759561,526181.136849676
-118.103297375662,33.737479686631,"39",1990426.8997281,526348.166326881
-118.101023499689,33.7361255135992,"40",1990637.48049351,526197.738911762
-118.102609848811,33.7369560116768,"41",1990490.55706435,526290.011809269
-118.101571236559,33.7362035008657,"42",1990586.72683422,526206.440898455
-118.101832707381,33.7365391755002,"43",1990562.53234782,526243.700522317
-118.102878161354,33.7365980821995,"44",1990465.65037493,526250.333478327
-118.104183039963,33.7375108777566,"45",1990344.82426734,526351.710949952
-118.105530229396,33.7385670964554,"46",1990220.09637645,526469.003467573
-118.102682016264,33.7366036360086,"47",1990483.82896542,526250.930953875
-118.105097931047,33.7385365095933,"48",1990260.15561169,526465.56861005
-118.102852718477,33.7369409012759,"49",1990468.04723279,526288.358674324
-118.10539943024,33.7383778938701,"50",1990232.19604,526448.00323568
-118.100155776394,33.7362560778307,"51",1990717.91258566,526212.141428269
-118.103561498698,33.7371862446212,"52",1990402.38855717,526315.641116787
-118.107013842033,33.7381190103046,"53",1990082.55126163,526419.444362456
-118.100409451025,33.7354915425272,"54",1990694.31819862,526127.357892909
-118.101168754368,33.7364652555641,"55",1990624.05671172,526235.438731101
-118.100751662994,33.7356266239452,"56",1990662.61793002,526142.373696331
-118.104945676137,33.7380379501273,"57",1990274.20793622,526410.250585966
-118.104891250989,33.7380039692865,"58",1990279.24782637,526406.475957315
-118.104306905674,33.7379820637963,"59",1990333.39923952,526403.989712228
-118.103483348701,33.7372301149328,"60",1990409.63615296,526320.500023181
-118.106264371257,33.7380748498229,"61",1990152.00284748,526414.472122941
-118.102838673711,33.7370124613932,"62",1990469.35696277,526296.295232453
-118.103073618287,33.736840416681,"63",1990447.56375464,526277.233273032
-118.100317859938,33.735659978541,"64",1990702.82526195,526146.033383933
-118.105231796256,33.7374964338452,"65",1990247.62900999,526350.209987983
-118.100988603345,33.7360606109798,"66",1990640.70733545,526190.536261764
-118.104470437809,33.7381065456298,"67",1990318.25832117,526417.813742245
-118.106432474888,33.7378444959621,"68",1990136.39687778,526388.936338202
-118.100707129726,33.7356849471701,"69",1990666.751629,526148.83913384
-118.101201439734,33.7359133409588,"70",1990620.96591601,526174.219997904
-118.105324220649,33.7383997395044,"71",1990239.16856251,526450.41918178
-118.099156494663,33.7363624713472,"72",1990810.53413696,526223.851438407
-118.101247211995,33.7360704321848,"73",1990616.7414391,526191.649800924
-118.104611145684,33.7376126683605,"74",1990305.16128374,526363.043397192
-118.104471726914,33.7376834533504,"75",1990318.0900755,526370.881866312
-118.10416060299,33.7374968755488,"76",1990346.90200623,526350.155583816
-118.104103873587,33.7370482354031,"77",1990352.10786757,526300.384205993
-118.105077200212,33.7383137793902,"78",1990262.05099256,526440.859998302
-118.106788016071,33.7379850771345,"79",1990103.46376647,526404.565413951
-118.104087877991,33.7377616813235,"80",1990353.67222047,526379.522489983
-118.10412461732,33.737410845215,"81",1990350.22709641,526340.609113693
-118.102215102031,33.7363945672601,"82",1990527.07716764,526227.695652732
-118.100609349287,33.7357619265249,"83",1990675.82218392,526157.369085972
-118.106810626166,33.7381385491348,"84",1990101.38647593,526421.591698481
-118.100776167212,33.7361943631553,"85",1990660.41008808,526205.35312125
-118.104276830838,33.7373931494269,"86",1990336.11864218,526338.66081123
-118.100916697611,33.7360309812322,"87",1990647.36802109,526187.242853891
-118.101665779691,33.7368245533052,"88",1990578.03458302,526275.340731691
-118.104712668814,33.737331103901,"89",1990295.72009372,526331.820328926
-118.101878780591,33.73695222448,"90",1990558.30889833,526289.522793334
-118.103305696169,33.7376193875273,"91",1990426.14455054,526363.663603685
-118.100104255928,33.7352000603801,"92",1990722.57066167,526094.996674067
-118.105154124969,33.7376782236006,"93",1990254.8483,526370.367694397
-118.10143897758,33.736747637965,"94",1990599.04505053,526266.787571423
-118.100020862013,33.735934611341,"95",1990730.38049187,526176.469925456
-118.102508263932,33.7368864583755,"96",1990499.96364601,526282.286921964
-118.099073017156,33.7362767489435,"97",1990818.26115611,526214.33495055
-118.101111552376,33.7359266250866,"98",1990629.29787567,526175.685172103
-118.099415087472,33.7359828869654,"99",1990786.52705271,526181.769261537
-118.099264388461,33.7353736947109,"0",1990800.42661798,526114.180078812
-118.098269349639,33.7346055149025,"1",1990892.56097304,526028.878192633
-118.09647630369,33.7343771851858,"2",1991058.71311262,526003.389461708
-118.097329947523,33.7345706486594,"3",1990979.61941821,526024.925903444
-118.096885359274,33.7344168377402,"4",1991020.80667302,526007.824433605
-118.096270029244,33.7343469958431,"5",1991077.82712234,526000.022342864
-118.098471442836,33.7351692290475,"6",1990873.89257761,526091.427196186
-118.098258375662,33.7347868868006,"7",1990893.59768939,526048.996096295
-118.098118313972,33.7348859218504,"8",1990906.58906397,526059.968999226
-118.098591017436,33.7349693470816,"9",1990862.78893424,526069.26591078
-118.098557379739,33.7350754682966,"10",1990865.91794738,526081.034477541
-118.099415826446,33.7352667064941,"11",1990786.37999391,526102.326152803
-118.098117164916,33.7350046562295,"12",1990906.70841248,526073.139649923
-118.098792060155,33.7348478942757,"13",1990844.14347674,526055.811905245
-118.097994678523,33.7348521422034,"14",1990918.04369571,526056.210773139
-118.097083032079,33.7345340820865,"15",1991002.49921351,526020.84758175
-118.099032367311,33.7348607344255,"16",1990821.87368606,526057.258130085
-118.09932958061,33.7351453919651,"17",1990794.35975019,526088.861290491
-118.099670528744,33.735103980169,"18",1990762.75690581,526084.298915767
-118.098665632478,33.734903127606,"19",1990855.86655887,526061.927220615
-118.098328363243,33.7346819673885,"20",1990887.09998849,526037.364126089
-118.097296851765,33.734504120008,"21",1990982.6795347,526017.543162305
-118.099529725923,33.7351851471958,"22",1990775.81510916,526093.289535751
-118.098448917691,33.7349155749615,"23",1990875.9525977,526063.288265432
-118.099294151383,33.7354502763553,"24",1990797.67665789,526122.677714096
-118.097941653281,33.7348578461093,"25",1990922.95858705,526056.838696149
-118.099483896048,33.7352762722207,"26",1990780.07251897,526103.393484102
-118.098563160962,33.734725339503,"27",1990865.34407288,526042.196542789
-118.099342794899,33.7349285549555,"28",1990793.11130836,526064.809593754
-118.099413395655,33.7351177335683,"29",1990786.58893015,526085.80092877
-118.098321291966,33.7349334703596,"30",1990887.7826308,526065.261756868
-118.098934981668,33.7347916367203,"31",1990830.89165019,526049.584495612
-118.09625026664,33.7343032895218,"32",1991079.6540501,525995.172411766
-118.097643181871,33.734665987169,"33",1990950.59965268,526035.529598409
-118.098728574053,33.7352101120692,"34",1990850.06670835,526095.98557054
-118.098027353498,33.7349651801343,"35",1990915.02767185,526068.752595231
-118.098114037729,33.7346316084477,"36",1990906.95784187,526031.758589743
-118.098741281017,33.7348342188857,"37",1990848.84809714,526054.290321886
-118.09807948537,33.734643920824,"38",1990910.16142735,526033.121229888
-118.09905020415,33.7347939020439,"39",1990820.2132979,526049.846296049
-118.098609552515,33.7350176223858,"40",1990861.07639552,526074.62259228
-118.098742208338,33.7347675155296,"41",1990848.75488628,526046.891255721
-118.0984283265,33.7347239147064,"42",1990877.84012881,526042.026250544
-118.098262646357,33.7349090992133,"43",1990893.21514204,526062.553043117
-118.097557939199,33.7347150000179,"44",1990958.50506968,526040.958737259
-118.099291991038,33.7350804554015,"45",1990797.83635001,526081.654681947
-118.099096043488,33.7351092161267,"46",1990815.99947786,526084.827079082
-118.09905346076,33.7352432864868,"47",1990819.96060435,526099.6951055
-118.098626631382,33.7348846899633,"48",1990859.47909447,526059.878455508
-118.099758617778,33.7350325550958,"49",1990754.58514939,526076.384102125
-118.098259598708,33.7346358184211,"50",1990893.4679587,526032.238763792
-118.098406039536,33.7348561370242,"51",1990879.92000275,526056.691149035
-118.09619664637,33.7345005123362,"52",1991084.6444404,526017.044835982
-118.098735481007,33.7348948777748,"53",1990849.39224015,526061.018454562
-118.098558559154,33.7352849458516,"54",1990865.83142574,526104.271135055
-118.098998016345,33.7350851202705,"55",1990825.08177966,526082.145265079
-118.098982926519,33.7351428150473,"56",1990826.48657325,526088.543750529
-118.099317564652,33.7352783149991,"57",1990795.48793031,526103.604837731
-118.099159741843,33.7353382405225,"58",1990810.12111999,526110.237707847
-118.098585315964,33.7347775267768,"59",1990863.29646566,526047.98749301
-118.098454408174,33.7350379551398,"60",1990875.45704759,526076.863933053
-118.099787108979,33.7351155814368,"61",1990751.95378983,526085.596520077
-118.096493543952,33.7342694706626,"62",1991057.10383993,525991.442630364
-118.098219244602,33.7348228475249,"63",1990897.22817943,526052.981538823
-118.097911251498,33.7345498869621,"64",1990925.74288886,526022.675208941
-118.096753270195,33.7343156105641,"65",1991033.03768344,525996.583894037
-118.096273333744,33.7344561104941,"66",1991077.53245861,526012.126312025
-118.098575518734,33.7351306781292,"67",1990864.24287157,526087.160343314
-118.096520613832,33.7342338462703,"68",1991054.59124484,525987.493359811
-118.098198263466,33.7348893304997,"69",1990899.17987498,526060.354343487
-118.097424838467,33.7346533348359,"70",1990970.8339732,526034.106487782
-118.097656428084,33.7347419580864,"71",1990949.38020443,526043.957957279
-118.098703766017,33.7348309844006,"72",1990852.32456163,526053.928117954
-118.099394727569,33.7351719090573,"73",1990788.3249884,526091.808699215
-118.097341181214,33.7345308915826,"74",1990978.57402767,526020.516809495
-118.099511475572,33.7349912843767,"75",1990777.48521957,526071.783394094
-118.096317330686,33.7343429017537,"76",1991073.4428564,525999.572400642
-118.099190109659,33.7351174431802,"77",1990807.28253812,526085.748273615
-118.0986646562,33.7352833367308,"78",1990855.99843641,526104.102287837
-118.098919788276,33.7352457749018,"79",1990832.34932024,526099.958936072
-118.099609631963,33.7352248452565,"80",1990768.41396842,526097.700426665
-118.098474903801,33.7348314564504,"81",1990873.53511676,526053.959676867
-118.098074909361,33.7346642583372,"82",1990910.58772507,526035.376779442
-118.099446654916,33.7353423241654,"83",1990783.53118495,526110.716960188
-118.098619077762,33.7346941213723,"84",1990860.1584089,526038.738716756
-118.098293979617,33.7351087296812,"85",1990890.33289384,526084.700133292
-118.098731454918,33.7347868715,"86",1990849.75360194,526049.03736124
-118.098358560995,33.7350585917213,"87",1990884.3421953,526079.144374373
-118.096381577154,33.7341902748729,"88",1991067.47235048,525982.647784709
-118.09765343157,33.7345823499159,"89",1990949.64071545,526026.252957257
-118.098277850168,33.7350205847687,"90",1990891.81817497,526074.921090749
-118.096801981809,33.734380306092,"91",1991028.53006952,526003.764671039
-118.098342052977,33.7347342836576,"92",1990885.83692617,526043.16861292
-118.098104894077,33.7348364525606,"93",1990907.82743707,526054.480344371
-118.099486800489,33.7354557962137,"94",1990779.82305235,526123.307665162
-118.098830517085,33.7348643041277,"95",1990840.581154,526057.635691582
-118.099891600977,33.7350076258249,"96",1990742.25780754,526073.631032453
-118.099026702362,33.7352352699537,"97",1990822.43963227,526098.803418438
-118.099199070919,33.7351613434745,"98",1990806.45683468,526090.61878627
-118.099660377006,33.7351453014921,"99",1990763.70229056,526088.881600467
-118.090408284248,33.7306304224901,"0",1991620.71456677,525587.25230559
-118.08987603355,33.7313852530713,"1",1991670.11986128,525670.938616247
-118.090755001406,33.7310057366168,"2",1991588.61747628,525628.913465358
-118.090159060237,33.7314003481804,"3",1991643.88992354,525672.636551965
-118.091080591991,33.731075174002,"4",1991558.44797866,525636.643190903
-118.090607542358,33.731494741374,"5",1991602.33321275,525683.144612906
-118.089354169372,33.731624054324,"6",1991718.51075144,525697.384827841
-118.090410396625,33.7320395882219,"7",1991620.65938309,525743.565988187
-118.08985597814,33.7311224146481,"8",1991671.95257056,525641.781266548
-118.091491052814,33.7320198605706,"9",1991520.50094745,525741.468298211
-118.091323231807,33.7309568374369,"10",1991535.94766056,525623.536960359
-118.092593907872,33.7332693461453,"11",1991418.41474022,525880.162647032
-118.091049498281,33.7310348092616,"12",1991561.32575639,525632.163069575
-118.092799178101,33.7332380730151,"13",1991399.38713829,525876.711180494
-118.090302967812,33.7314037376666,"14",1991630.5526421,525673.024507836
-118.090215307082,33.7320102219865,"15",1991638.73758009,525740.292255761
-118.090999951299,33.7320672332945,"16",1991566.02156198,525746.681859831
-118.090016999888,33.7308846393273,"17",1991657.00510838,525615.419087364
-118.08950359522,33.7316642819898,"18",1991704.66569875,525701.85945418
-118.091385004115,33.73195922381,"19",1991530.32354849,525734.733147909
-118.091739204252,33.732668275612,"20",1991497.5676302,525813.41551469
-118.092025549762,33.732844687606,"21",1991471.04691743,525833.00849482
-118.090340320595,33.7307759464471,"22",1991627.0281293,525603.389074207
-118.089680286592,33.7314636910729,"23",1991688.26981619,525679.623247593
-118.091181685038,33.7301392075613,"24",1991548.98427155,525532.828403843
-118.091409908229,33.7326015966761,"25",1991528.08020495,525805.991265899
-118.089398362508,33.7316492403015,"26",1991714.41734587,525700.182256359
-118.091298600617,33.7326239070349,"27",1991538.39849967,525808.456694731
-118.091398412087,33.7300655658509,"28",1991528.88988007,525524.677844903
-118.089247367822,33.7314507950561,"29",1991728.39222541,525678.157028868
-118.091396240519,33.7316527446512,"30",1991529.25123298,525700.737505716
-118.090348447463,33.7311284675105,"31",1991626.31005867,525642.493602061
-118.089075194096,33.7315439245459,"32",1991744.35874876,525688.473381561
-118.090010791019,33.7305706553924,"33",1991657.54937266,525580.589500309
-118.090602145573,33.7316944771874,"34",1991602.8533667,525705.300111073
-118.093376817424,33.7336240460969,"35",1991345.89140769,525919.575301749
-118.090910677554,33.7313700572305,"36",1991574.22560693,525669.339233238
-118.091014886035,33.7305789338384,"37",1991564.48790872,525581.591597848
-118.089695423443,33.7316870196794,"38",1991686.88901197,525704.397509234
-118.090049522329,33.7315926952135,"39",1991654.06121324,525693.963791046
-118.09128554347,33.7311593836077,"40",1991539.46110775,525646.001480562
-118.089816163672,33.7309202586593,"41",1991675.6226238,525619.35355646
-118.090972108358,33.7308827304477,"42",1991568.48316054,525615.287037952
-118.089939906287,33.7319568088456,"43",1991664.25674649,525734.344461875
-118.090123351277,33.7302672260804,"44",1991647.08679943,525546.940560063
-118.093478515567,33.7337641865972,"45",1991336.48054302,525935.12932037
-118.091107420932,33.7300582740315,"46",1991555.85917172,525523.84450599
-118.093550888787,33.7336564408472,"47",1991329.76192511,525923.183730294
-118.091178332073,33.7305688250898,"48",1991549.33826363,525580.484000836
-118.093612363592,33.7336853744822,"49",1991324.06746913,525926.398533832
-118.092584656215,33.7330657860023,"50",1991419.25138343,525857.581695099
-118.09104375184,33.7309621836868,"51",1991561.85105258,525624.106502276
-118.090193542952,33.730346183682,"52",1991640.58907686,525555.704869248
-118.09368527892,33.7337482087266,"53",1991317.31622256,525933.374795952
-118.089724527134,33.7312664019956,"54",1991684.1499895,525657.742364126
-118.091389234957,33.7319137442328,"55",1991529.92684211,525729.688624775
-118.090359701724,33.7314687475344,"56",1991625.30092142,525680.240535638
-118.09008608735,33.7317981111579,"57",1991650.69272897,525716.752852223
-118.089357522486,33.7308855014484,"58",1991718.12714979,525615.460182485
-118.090113526233,33.7310486700375,"59",1991648.07512612,525633.62242024
-118.091351084514,33.7314854759181,"60",1991533.4194995,525682.179204451
-118.090261984548,33.7311187148472,"61",1991634.32265546,525641.404575952
-118.091184046834,33.7319738676936,"62",1991548.94998906,525736.340624915
-118.09030464235,33.7302071948986,"63",1991630.27819953,525540.296603956
-118.091271254518,33.732093559574,"64",1991540.8795312,525749.62493357
-118.091113004082,33.7322016857777,"65",1991555.55722399,525761.605662947
-118.090937557202,33.7309100685594,"66",1991571.68818854,525618.316655392
-118.089924680241,33.731205213687,"67",1991665.59332891,525650.97155013
-118.090578714358,33.7313392665477,"68",1991604.98950074,525665.895961631
-118.09367857516,33.7337277091045,"69",1991317.93540269,525931.100271022
-118.091340099335,33.7311896979561,"70",1991534.40781091,525649.368731741
-118.090501941537,33.731127768225,"71",1991612.08382918,525642.428830825
-118.090244934203,33.7305064177842,"72",1991635.84193902,525573.483318957
-118.090872685429,33.7318263333244,"73",1991577.79254527,525719.949054886
-118.089777196502,33.7303701807905,"74",1991679.17969492,525558.332234269
-118.091314307321,33.7318017601023,"75",1991536.85994628,525717.260332076
-118.089514255116,33.7306566473866,"76",1991703.57818454,525590.087176424
-118.093849652369,33.7338105800958,"77",1991302.08867445,525940.30762809
-118.089741950592,33.7318831371607,"78",1991682.59622745,525726.155938718
-118.092411254999,33.7332040766576,"79",1991435.33631174,525872.906969429
-118.090105949172,33.7315030368385,"80",1991648.82256601,525684.023008308
-118.090315838971,33.7321380502431,"81",1991629.43290756,525754.480133867
-118.089965419322,33.7313813377393,"82",1991661.83503298,525670.511714179
-118.09140469772,33.7315808228936,"83",1991528.46015154,525692.760206137
-118.089305149415,33.7310755157389,"84",1991722.99993891,525636.53344744
-118.090494337954,33.7308547493956,"85",1991612.76128031,525612.143232912
-118.091419176673,33.7326309550599,"86",1991527.22416259,525809.248662657
-118.090822132932,33.7320106183442,"87",1991582.49629045,525740.386869432
-118.090324633884,33.7312115619348,"88",1991628.52543489,525651.708973748
-118.090712662456,33.7316762134873,"89",1991592.60866594,525703.28342513
-118.089829754216,33.7316189959093,"90",1991674.43228754,525696.863004038
-118.091024136066,33.7304799780461,"91",1991563.62065033,525570.615575433
-118.089936922499,33.7317623313222,"92",1991664.51398554,525712.771548608
-118.089865144778,33.7314364724083,"93",1991671.1341324,525676.619284211
-118.089765051274,33.7310013982508,"94",1991680.36787997,525628.349837996
-118.091005048404,33.7307799747125,"95",1991565.41987787,525603.891489739
-118.093064792125,33.7334836726807,"96",1991374.79530412,525903.977387577
-118.091380076696,33.731598760349,"97",1991530.74387739,525694.747866395
-118.090234094553,33.7313921971483,"98",1991636.93479327,525671.738628651
-118.090312271156,33.7306031011679,"99",1991629.61059566,525584.213653166
-118.02873014506,33.6759519351228,"0",1997335.47815768,519518.555737704
-118.012368490457,33.6639865499961,"1",1998852.74489469,518190.956806074
-118.033597838906,33.6804863406737,"2",1996884.20142877,520021.684689766
-118.005410763452,33.656695105591,"3",1999498.07419642,517382.077682475
-118.014228168261,33.6647018451542,"4",1998680.25934097,518270.325511673
-118.027997182566,33.6756426877008,"5",1997403.44579265,519484.23258622
-118.035201940322,33.6819649099193,"6",1996735.49761218,520185.749091307
-118.010384416498,33.6624979530872,"7",1999036.76314505,518025.80965268
-118.035221045462,33.681498812157,"8",1996733.70775309,520134.046813937
-118.019062104262,33.668690157165,"9",1998231.96916323,518712.812958297
-118.019186840687,33.6684359918357,"10",1998220.39434301,518684.621261636
-118.031301025118,33.6783095196321,"11",1997097.12829459,519780.147271847
