X,Y,id,xcoord,ycoord
-118.267884660264,33.7003550448439,"224",1975162.797636299394071,522258.236362914147321
-118.267945476762,33.7003250176212,"225",1975157.150106462417170,522254.920579114579596
-118.266849257282,33.7003787725049,"226",1975258.802852368680760,522260.613039505376946
-118.267748778828,33.7002463930046,"227",1975175.363889671396464,522246.150433767761569
-118.267566152182,33.7002926850745,"228",1975192.309958256548271,522251.240360539348330
-118.26701206272,33.700351714289,"229",1975243.700244933133945,522257.651652978209313
-118.267663308444,33.7003038023751,"230",1975183.305313680088148,522252.497545811929740
-118.266873318924,33.7004149485889,"231",1975256.582612600177526,522264.631846643169411
-118.267424041265,33.7001411601793,"232",1975205.441179100191221,522234.397178708110005
-118.267887806301,33.7003334180987,"233",1975162.499555414775386,522255.838162400817964
-118.267756554223,33.700223949962,"234",1975174.636355112539604,522243.662827185762580
-118.26735152434,33.7002870448647,"235",1975212.207703568274155,522250.561762918485329
-118.267048898563,33.7003563173776,"236",1975240.286336141405627,522258.171330151963048
-118.267550150091,33.7003948444255,"237",1975193.823769617592916,522262.568584707274567
-118.267691759697,33.7003847241701,"238",1975180.691336598945782,522261.480937359679956
-118.268121674265,33.7003637647044,"239",1975140.825271172216162,522259.262216881208587
-118.267886590525,33.7003990164853,"240",1975162.631669904105365,522263.114457560237497
-118.26758159481,33.7003472558615,"241",1975190.894295724341646,522257.297515205282252
-118.267301782628,33.7003729059032,"242",1975216.844878275878727,522260.073757230478805
-118.26779616993,33.7003577844124,"243",1975171.002899002516642,522258.518391586549114
-118.267459371443,33.700288966663,"244",1975202.209131030598655,522250.801542004046496
-118.267473158055,33.7001636349692,"245",1975200.893898439826444,522236.902344066416845
-118.266965040264,33.7003866165966,"246",1975248.070252957753837,522261.511661687574815
-118.266958144325,33.700366184272,"247",1975248.703595922561362,522259.243478504999075
-118.267769558118,33.7003679413612,"248",1975173.473236033692956,522259.638492633355781
-118.267418537779,33.7003367793748,"249",1975206.009170497301966,522256.095163058605976
-118.267704132994,33.7003334168161,"250",1975179.528979032766074,522255.792650384653825
-118.267075662853,33.7003516460453,"251",1975237.803486480843276,522257.659748894569930
-118.266630444744,33.7003950115203,"252",1975279.095007423544303,522262.360539336164948
-118.26742971232,33.700247193402,"253",1975204.946674427017570,522246.160466112196445
-118.267210264748,33.7003876087251,"254",1975225.334366674069315,522261.682128424465191
-118.267657885439,33.700273105388,"255",1975183.799045142484829,522249.091099338489585
-118.267251766652,33.7003374707237,"256",1975221.471698284847662,522256.130728150368668
-118.267512578269,33.7002587171526,"257",1975197.267082871170714,522247.459198967146222
-118.267490147052,33.7003857890179,"258",1975199.384324423735961,522261.549294297641609
-118.267520989995,33.7002066083093,"259",1975196.471798068378121,522241.681025893834885
-118.267287277834,33.7002720378875,"260",1975218.159948819782585,522248.881250793754589
-118.267430318963,33.7003209696147,"261",1975204.912202287465334,522254.344348677317612
-118.267837663807,33.7004003793404,"262",1975167.168350729392841,522263.253545695974026
-118.267167858425,33.7003362722127,"263",1975229.250965989427641,522255.977100512303878
-118.267375332241,33.7002763411425,"264",1975209.997174623189494,522249.380308452935424
-118.267183482371,33.7002527832708,"265",1975227.777761795325205,522246.719819411111530
-118.266825339856,33.7003405457443,"266",1975261.009119107620791,522256.366794096364174
-118.267703127869,33.7002096121756,"267",1975179.585594762815163,522242.059193744149525
-118.267454759079,33.7001769403674,"268",1975202.603705441113561,522238.373725441808347
-118.267351911411,33.7002315129969,"269",1975212.155431811930612,522244.401905713253655
-118.267890567095,33.7002958171673,"270",1975162.232469909358770,522251.667907049821224
-118.267303360453,33.7002072836371,"271",1975216.649732659338042,522241.702257186931092
-118.267224761387,33.7002898445166,"272",1975223.961468891706318,522250.841065584332682
-118.268008389777,33.7003364655647,"273",1975151.320459051756188,522256.206009592162445
-118.267112047975,33.700271326899,"274",1975234.406334092840552,522248.759195614955388
-118.2682138366,33.700395179774,"275",1975132.289664978627115,522262.769775631546509
-118.267045540163,33.7004109886464,"276",1975240.613824695581570,522264.234992306388449
-118.266890934381,33.7003684219942,"277",1975254.935678808717057,522259.475153355859220
-118.267252765271,33.7003771893077,"278",1975221.390824681147933,522260.536815575032961
-118.267389789767,33.7003723982633,"279",1975208.685076830908656,522260.039148917479906
-118.267400807047,33.7003549678957,"280",1975207.658457359764725,522258.108377583499532
-118.268116411445,33.7003917841927,"281",1975141.321508173132315,522262.369017429766245
-118.267512545703,33.7002389171221,"282",1975197.264256956521422,522245.262843951524701
-118.267946934477,33.7002994651809,"283",1975157.007397429551929,522252.086498094140552
-118.267346983973,33.7003947177036,"284",1975212.660434935241938,522262.504408318607602
-118.267479333348,33.7003019887797,"285",1975200.362189140403643,522252.250963937898632
-118.266917179528,33.7003786508893,"286",1975252.505351978354156,522260.616269620368257
-118.267325440889,33.7004194580555,"287",1975214.665117168566212,522265.243455243355129
-118.267821159749,33.7002845160512,"288",1975168.664292733650655,522250.397166060691234
-118.267556584799,33.7002195662426,"289",1975193.175417053280398,522243.127187328645959
-118.267610170026,33.7002718716827,"290",1975188.222658365499228,522248.942469572415575
-118.267141859524,33.700299086142,"291",1975231.650513039901853,522251.845775212510489
-118.268089742965,33.7003369855609,"292",1975143.777884464245290,522256.283805228886195
-118.266584913571,33.7004190963874,"293",1975283.323550769127905,522265.020991108787712
-118.267599938654,33.7003619725047,"294",1975189.197877204278484,522258.934507774771191
-118.26692768248,33.7003224340588,"295",1975251.515002691419795,522254.382922405784484
-118.268260526189,33.7003999949798,"296",1975127.962229547556490,522263.315461211488582
-118.267094213116,33.7004037716271,"297",1975236.098948058206588,522263.446424290537834
-118.267161847728,33.7002277987888,"298",1975229.776271567912772,522243.943048017972615
-118.267241418124,33.7002062101804,"299",1975222.392459507100284,522241.567911764606833
-118.266697016575,33.7003697014238,"300",1975272.915299608604982,522259.569354913546704
-118.26785127082,33.7002648900131,"301",1975165.866716714343056,522248.227558421378490
-118.267954630226,33.7003733873773,"302",1975156.315738507546484,522260.288326349924318
-118.268177226642,33.7004002916853,"303",1975135.685498171485960,522263.327765126363374
-118.267857065984,33.7003246788998,"304",1975165.347086284542456,522254.861158726911526
-118.267110768839,33.7003222010986,"305",1975234.539926749886945,522254.402174550341442
-118.267374241456,33.7001755540661,"306",1975210.068569069495425,522238.200087330013048
-118.26735939957,33.7001518281738,"307",1975211.437649191590026,522235.564598140947055
-118.267551003152,33.7003733056133,"308",1975193.738317881245166,522260.179571435903199
-118.267056850196,33.7002901049397,"309",1975239.529580323258415,522250.828578547865618
-118.26760997585,33.7002121722641,"310",1975188.223030866356567,522242.320177415269427
-118.267524180461,33.7003999340694,"311",1975196.233066474553198,522263.126752154901624
-118.267406801864,33.7001759977414,"312",1975207.049828849267215,522238.257333349785767
-118.267447100276,33.700303877263,"313",1975203.351263850228861,522252.452494567492977
-118.267458544571,33.700133512104,"314",1975202.239911533659324,522233.557316401973367
-118.268048365585,33.7003780428718,"315",1975147.626367698656395,522260.827915418602061
-118.26766539432,33.7002519195924,"316",1975183.096594507806003,522246.742888236418366
-118.267921524139,33.700281078402,"317",1975159.357902705902234,522250.040638199658133
-118.267454550746,33.7002097621198,"318",1975202.632708691759035,522242.014474364346825
-118.267339972724,33.7003493823211,"319",1975213.297113104024902,522257.473786655755248
-118.267632300997,33.7003177922319,"320",1975186.184327996335924,522254.041735849517863
-118.266849468842,33.7003322148044,"321",1975258.769526827847585,522255.448611402418464
-118.267172269366,33.7003586986391,"322",1975228.848614174174145,522258.465871249267366
-118.267174284926,33.7004031590523,"323",1975228.674848718568683,522263.398203448101413
-118.26741349331,33.7003880901618,"324",1975206.492014800664037,522261.785641852940898
-118.266978867989,33.7003590695172,"325",1975246.780088606057689,522258.459367256495170
-118.267165093632,33.7003029863014,"326",1975229.497492254013196,522252.284131390217226
-118.26672122863,33.7003737585953,"327",1975270.671653839526698,522260.025358936400153
-118.268134652731,33.700347782281,"328",1975139.617233038647100,522257.492553373449482
-118.267955809075,33.7003501202701,"329",1975156.199560383800417,522257.707680317456834
-118.267208558821,33.7002406415994,"330",1975225.449195126537234,522245.379167310427874
-118.267016708582,33.7004058775593,"331",1975243.285460285143927,522263.660936155822128
-118.267332430084,33.7003667088586,"332",1975214.001546867890283,522259.393897894944530
-118.266945223219,33.7002990603264,"333",1975249.881812449777499,522251.794476257055067
-118.26747401102,33.7003726493382,"334",1975200.876510628033429,522260.087775238149334
-118.26730932954,33.7003174204063,"335",1975216.128792454022914,522253.920809171337169
-118.267603454522,33.7002967731168,"336",1975188.852646211162210,522251.703039449814241
-118.267997037701,33.7003614516042,"337",1975152.380365950521082,522258.974815762776416
-118.266909490814,33.7003559977326,"338",1975253.211544637801126,522258.101542543619871
-118.267754029138,33.7002912775417,"339",1975174.890364921186119,522251.130612517299596
-118.26757266456,33.7003216308192,"340",1975191.714704557787627,522254.452816330303904
-118.267718351408,33.7003554057251,"341",1975178.217203429434448,522258.235312846256420
-118.267711796968,33.700398655159,"342",1975178.837681130738929,522263.031200105207972
-118.267130380101,33.7002558487069,"343",1975232.702091518323869,522247.046771661669482
-118.267309877695,33.7002382884588,"344",1975216.054626398021355,522245.143118756590411
-118.267724786527,33.7002603616804,"345",1975177.592485263245180,522247.694004187826067
-118.266873484574,33.7003855193662,"346",1975256.558586934814230,522261.367408408783376
-118.267078732056,33.7003723795356,"347",1975237.525033829268068,522259.960397333139554
-118.267664232563,33.7003626816948,"348",1975183.237025250680745,522259.029047442367300
-118.267966279558,33.7003166220385,"349",1975155.218874969752505,522253.994428631791379
-118.267416386617,33.7001580996299,"350",1975206.155886856839061,522236.274323612451553
-118.268019194935,33.7003970063075,"351",1975150.336556393420324,522262.924249912903178
-118.267136246117,33.7004200986222,"352",1975232.206639690790325,522265.267876073077787
-118.267588325172,33.700175716531,"353",1975190.219629049999639,522238.270928458543494
-118.267512047442,33.7003549720656,"354",1975197.344715016894042,522258.136283141153399
-118.267041100864,33.7002615538526,"355",1975240.981379651697353,522247.657628511893563
-118.267268377951,33.7004136277297,"356",1975219.954030152177438,522264.582648926065303
-118.267302512627,33.7003433389292,"357",1975216.768473951378837,522256.794177954201587
-118.26807384132,33.7003770770884,"358",1975145.264079269953072,522260.727083573059645
-118.266802908721,33.7004005617161,"359",1975263.106511182384565,522263.018631985702086
-118.267530532676,33.7003351009585,"360",1975195.624974865699187,522255.936613328929525
-118.267189470525,33.7002313235404,"361",1975227.216236893087626,522244.340843582234811
-118.267782166585,33.7002457907629,"362",1975172.268134736921638,522246.091875527286902
-118.267968844776,33.7003875139204,"363",1975155.002002749592066,522261.858846850576811
-118.26682672637,33.7004005074554,"364",1975260.898223715834320,522263.018474748183507
-118.266938393033,33.7003864135602,"365",1975250.540811985032633,522261.482578118855599
-118.266778063509,33.7004208861496,"366",1975265.416037592571229,522265.267035060853232
-118.266763999653,33.7003589230384,"367",1975266.701737083727494,522258.390226814197376
