X,Y,id,xcoord,ycoord
-118.107900414189,33.739456708572,"88",1990000.547993483487517,526567.917900180444121
-118.11517238357,33.740420760078,"89",1989326.755798475118354,526675.604179886984639
-118.108598647009,33.7389909603109,"90",1989935.784890819108114,526516.323933296022005
-118.108663880748,33.739178786587,"91",1989929.761978831840679,526537.165309061063454
-118.111582011267,33.7401739619161,"92",1989659.451910986797884,526647.852523450390436
-118.11059915401,33.7404456848464,"93",1989750.568561935564503,526677.893026224803180
-118.112241156708,33.7412390191477,"94",1989598.499415088212118,526766.063179689925164
-118.110375726733,33.7400226395201,"95",1989771.222449729451910,526630.943493801518343
-118.111847701909,33.7402010960571,"96",1989634.833139620488510,526650.889773324131966
-118.110050500237,33.739767580611,"97",1989801.330963877262548,526602.617752370308153
-118.114949318356,33.7409696866904,"98",1989347.497300948249176,526736.470804611919448
-118.10714698839,33.7386438854934,"99",1990070.274063956690952,526477.679888734710403
-118.104019464611,33.7375009319303,"0",1990359.982485601678491,526350.591997657204047
-118.100891867141,33.7359925142846,"1",1990649.664944739313796,526182.973551882780157
-118.100249365915,33.7349865094635,"2",1990709.098585060564801,526071.321684252005070
-118.100842016401,33.7363298665388,"3",1990654.322492395760491,526220.390115177375264
-118.106972471941,33.7381166366333,"4",1990086.384930375264958,526419.176979271112941
-118.106402509517,33.7379570347862,"5",1990139.187124499818310,526401.416897026705556
-118.10237958461,33.737031973313,"6",1990511.905542823020369,526298.416183014283888
-118.101709311174,33.7367319140379,"7",1990573.989867958473042,526265.068693261942826
-118.106761961408,33.7382133433529,"8",1990105.905264826025814,526429.883541765157133
-118.10326777717,33.7373156074356,"9",1990429.624073196202517,526329.962832450051792
-118.106702706812,33.7378899868458,"10",1990111.358567534713075,526394.009018178214319
-118.106142003944,33.7384625783552,"11",1990163.388588578673080,526457.469373606727459
-118.099958666316,33.7362081731748,"12",1990736.174768629949540,526206.809363484149799
-118.10355269166,33.7376674153473,"13",1990403.259739799425006,526369.014698908082210
-118.104626213857,33.7379456440618,"14",1990303.803286992013454,526399.980565688339993
-118.099421905401,33.7363813934185,"15",1990785.938912329496816,526225.974688511108980
-118.103317665521,33.7372535686154,"16",1990424.993581613292918,526323.085855034179986
-118.105222326523,33.7379718695105,"17",1990248.561825555982068,526402.947320731473155
-118.103166802347,33.7371136746936,"18",1990438.958955308888108,526307.553597883088514
-118.105627846012,33.7382708848403,"19",1990211.015333694638684,526436.155356784001924
-118.105239493923,33.7375606287475,"20",1990246.923083362402394,526357.331628903863020
-118.1011660471,33.7363588768852,"21",1990624.295734760584310,526223.638297769823112
-118.100224798458,33.7354577638323,"22",1990711.427567417034879,526123.593871556920931
-118.102999087042,33.737343531094,"23",1990454.528186254436150,526333.034747673547827
-118.100636923475,33.7361354875104,"24",1990673.308177632279694,526198.809341428219341
-118.100589956542,33.7357384084637,"25",1990677.616835082648322,526154.758518199669197
-118.104702621993,33.7374063610315,"26",1990296.659881273983046,526340.167343807988800
-118.102738778755,33.7366613203894,"27",1990478.574979820754379,526257.335037088254467
-118.102953934441,33.7371917459065,"28",1990458.695470639504492,526316.193511613178998
-118.100612887066,33.7359894704399,"29",1990675.519577860599384,526182.609994218451902
-118.103457447251,33.7377592144191,"30",1990412.096988137112930,526379.188528232742101
-118.100858818179,33.7361580103133,"31",1990652.746236021863297,526201.328321811510250
-118.106309000878,33.7386168305678,"32",1990147.930405560415238,526474.596331900567748
-118.104007910076,33.7379185783194,"33",1990361.101240233052522,526396.918799460050650
-118.100849382695,33.7356694831566,"34",1990653.566314612282440,526147.136987545178272
-118.103728571805,33.7372058189138,"35",1990386.907223191810772,526317.828383500105701
-118.104906134,33.7382612120978,"36",1990277.898331224685535,526435.012351789628156
-118.100145097176,33.7354850190746,"37",1990718.817083653993905,526126.609829877503216
-118.104710834865,33.7373624986259,"38",1990295.893683187663555,526335.302648276323453
-118.104530112574,33.7379328200825,"39",1990312.707956266356632,526398.548784973216243
-118.106563989496,33.7388110064847,"40",1990124.322459984803572,526496.160539384000003
-118.102527994233,33.7364701148431,"41",1990498.088017542613670,526236.105390384327620
-118.099751398646,33.7362374893948,"42",1990755.386843899264932,526210.042217622860335
-118.105759837943,33.738205382124,"43",1990198.775435935705900,526428.902255000313744
-118.10064569577,33.7363878009464,"44",1990672.523215138819069,526226.798322569811717
-118.100322126849,33.7361646746844,"45",1990702.485692488262430,526202.017799908295274
-118.103900209781,33.7372772341546,"46",1990371.008789513725787,526325.766630873200484
-118.100032439768,33.7354934848114,"47",1990729.258805514080450,526127.538505555363372
-118.10023352938,33.7352325405141,"48",1990710.593495857203379,526098.611511302646250
-118.099424372025,33.7360573902482,"49",1990785.674764815252274,526190.034478005021811
-118.101763243461,33.7369038137597,"50",1990569.010946708032861,526284.141930918674916
-118.102822320465,33.7367428124449,"51",1990470.841913121752441,526266.382555909571238
-118.103359836462,33.7368788195256,"52",1990421.042628738796338,526281.520391629892401
-118.09985177627,33.73574513088,"53",1990746.029943329747766,526155.435999303590506
-118.100843576553,33.7357995594162,"54",1990654.118886990938336,526161.565312126534991
-118.100747666029,33.7359692252117,"55",1990663.026448141084984,526180.376779376529157
-118.102727681928,33.7368362571609,"56",1990479.623221578774974,526276.739053096389398
-118.101118817678,33.7362749457219,"57",1990628.663419790333137,526214.323729752330109
-118.103716972617,33.7377779761028,"58",1990388.047670658444986,526381.294475896749645
-118.104056764581,33.7372000836312,"59",1990356.491160000441596,526317.223627499770373
-118.1027768675,33.7368648260474,"60",1990475.068148008082062,526279.912750076153316
-118.100037221572,33.7356015993003,"61",1990728.827576295472682,526139.531675811158493
-118.106746729312,33.7381966892305,"62",1990107.314926913473755,526428.034664893406443
-118.101192706003,33.7363284003391,"63",1990621.821681221714243,526220.260137740639038
-118.099113006901,33.736194624803,"64",1990814.546065866714343,526205.228886305354536
-118.101863064049,33.736484958587,"65",1990559.712913729948923,526237.689297799603082
-118.102118685622,33.7363916695307,"66",1990536.012359196320176,526227.365136462613009
-118.105072487906,33.7383472378327,"67",1990262.491581384558231,526444.570957935182378
-118.101180484511,33.7366104256113,"68",1990622.985815607476979,526251.542984270141460
-118.100216431915,33.7361607675667,"69",1990712.280704967444763,526201.574626911780797
-118.103525404674,33.7370656042717,"70",1990405.719804167747498,526302.255499216611497
-118.100431777998,33.7362707715823,"71",1990692.335358442272991,526213.796872201724909
-118.104681675865,33.7380223921212,"72",1990298.672233350342140,526408.499284229474142
-118.103194851429,33.7374020592981,"73",1990436.392333579948172,526339.545665153884329
-118.104346944354,33.7374895064019,"74",1990329.631952758179978,526349.356063871877268
-118.103973999474,33.7375502777233,"75",1990364.201633668271825,526356.061377741978504
-118.106001151682,33.7379601256731,"76",1990176.383159856777638,526401.720457814633846
-118.105218855723,33.7382973801478,"77",1990248.921277269721031,526439.054626167868264
-118.105526781815,33.7384512007565,"78",1990220.402380693005398,526456.147269063629210
-118.099772187412,33.7357519879822,"79",1990753.406758015509695,526156.189307213295251
-118.102371751398,33.7366789904261,"80",1990512.591612955788150,526259.260402262909338
-118.105612207718,33.7381090710781,"81",1990212.445741516770795,526418.204456316190772
-118.102913588356,33.7368529867331,"82",1990462.396088564535603,526278.612424469902180
-118.10167681875,33.7366121792353,"83",1990576.987699199467897,526251.783922682050616
-118.106350357502,33.7379063126831,"84",1990144.014338293578476,526395.785374331288040
-118.100098761565,33.7356807045329,"85",1990723.132960515096784,526148.312196287908591
-118.100078094564,33.7357491094958,"86",1990725.055873245000839,526155.898191371816210
-118.103687002048,33.7376274455858,"87",1990390.807962567545474,526364.593838187982328
-118.102355613493,33.7370370869939,"88",1990514.127658473560587,526298.981161614879966
-118.102053060665,33.7368338783966,"89",1990542.144041166873649,526276.411499418318272
-118.101141840624,33.7363778083288,"90",1990626.541215872392058,526225.736032973276451
-118.099755647821,33.7362990213541,"91",1990754.999819072196260,526216.868114048149437
-118.105117699656,33.7379904083932,"92",1990258.260226783109829,526404.993622564477846
-118.100321264486,33.7350686578064,"93",1990702.444272883236408,526080.440736329532228
-118.105228699289,33.7374829034886,"94",1990247.914450458483770,526348.708816990139894
-118.102965390971,33.7374042338885,"95",1990457.657876402372494,526339.765076527721249
-118.103758675713,33.7374583283427,"96",1990384.146244034869596,526345.841165664605796
-118.105708479214,33.7382458588024,"97",1990203.539793025702238,526433.387170375441201
-118.100992897204,33.7357551696739,"98",1990640.275352931814268,526156.655220838147216
-118.100461155635,33.7352513054127,"99",1990689.499720105435699,526100.714090547175147
-118.099588841799,33.7349503289752,"0",1990770.310581247089431,526067.247467906679958
-118.099515321342,33.7351118877787,"1",1990777.142046636668965,526085.161824846989475
-118.098858993686,33.7352344113453,"2",1990837.982376652304083,526098.692876809858717
-118.099289653645,33.7349446530244,"3",1990798.038094176910818,526066.590425312519073
-118.097814436526,33.7349155117896,"4",1990934.755008738487959,526063.223850889247842
-118.098066994836,33.7347186691481,"5",1990911.327117705019191,526041.411649034242146
-118.098239925124,33.7347518920691,"6",1990895.303856225218624,526045.112591894925572
-118.098273120517,33.7350050519262,"7",1990892.254824355011806,526073.197662865393795
-118.099026521284,33.735231932646,"8",1990822.456049404572695,526098.433207035413943
-118.096718808691,33.7343416520578,"9",1991036.234307623002678,525999.469504804466851
-118.097251561042,33.7346201797201,"10",1990986.889462778810412,526030.413165035075508
-118.099425047285,33.7349954715488,"11",1990785.495668721618131,526072.239934786688536
-118.099390862593,33.7349036610466,"12",1990788.653762919362634,526062.052610665094107
-118.098989257001,33.73510703623,"13",1990825.895970212528482,526084.575519825099036
-118.098665820821,33.7351015223077,"14",1990855.870705544482917,526083.934409760870039
-118.097953976275,33.7345887644849,"15",1990921.787429136689752,526026.991603286704049
-118.0979732843,33.7349848871576,"16",1990920.040822429116815,526070.933735055732541
-118.098346977146,33.7346184172749,"17",1990885.367988080950454,526030.316440274356864
-118.098907559169,33.7348717405335,"18",1990833.441858409438282,526058.467606954509392
-118.09649272617,33.7341994656372,"19",1991057.172176359454170,525983.677164549240842
-118.098263011858,33.7346506989398,"20",1990893.153247475158423,526033.889712629024871
-118.099215899519,33.7351710885838,"21",1990804.898266003932804,526091.701313589932397
-118.098166814292,33.734857369319,"22",1990902.091058643069118,526056.806163843837567
-118.098126619481,33.7346975471499,"23",1990905.798927249852568,526039.074058610713109
-118.098663690001,33.7350266558701,"24",1990856.060033631743863,526075.629565940820612
-118.099392819339,33.7351001447408,"25",1990788.493967154063284,526083.847981027909555
-118.098448427116,33.7350172002018,"26",1990876.009104162687436,526074.561123562860303
-118.09784840028,33.7348251925529,"27",1990931.597564575029537,526053.208143751020543
-118.099625815252,33.7350761288027,"28",1990766.897789469221607,526081.205361238797195
-118.098578447794,33.7352641559576,"29",1990863.985933621879667,526101.966798526234925
-118.097968098918,33.7349150443919,"30",1990920.513841658597812,526063.185873368522152
-118.098744286511,33.7348106332542,"31",1990848.566983635071665,526051.674330769805238
-118.09930538591,33.7348948403761,"32",1990796.574601620668545,526061.066337425145321
-118.098109870161,33.7348099990221,"33",1990907.363399208290502,526051.546403673593886
-118.097421138976,33.7345655531247,"34",1990971.167398079298437,526024.368862418923527
-118.099955543968,33.7349667070472,"35",1990736.327194812707603,526069.097958759404719
-118.097428025853,33.7346867031353,"36",1990970.542159527773038,526037.808193254517391
-118.099350890819,33.7349928586651,"37",1990792.368045340524986,526071.943302018684335
-118.097669946488,33.7346512612922,"38",1990948.117568131070584,526033.898522549308836
-118.098525618152,33.7347846478496,"39",1990868.829920231131837,526048.771981920697726
-118.097740285755,33.7347494361617,"40",1990941.609237367985770,526044.795025720959529
-118.099766051549,33.735071353382,"41",1990753.900475304573774,526080.688532598316669
-118.09882861638,33.7351176432228,"42",1990840.784937545424327,526085.737463627941906
-118.096396837992,33.7342996315518,"43",1991066.069628337165341,525994.779664324712940
-118.098686897095,33.7347113062329,"44",1990853.874906655633822,526040.651137101813219
-118.099187469061,33.7350667559403,"45",1990807.521714525995776,526080.125488891731948
-118.098353478023,33.7350964260108,"46",1990884.817380440188572,526083.340727667789906
-118.097841518701,33.7345943146552,"47",1990932.210407110396773,526027.597111868322827
-118.0978111987,33.734727672553,"48",1990935.034808382857591,526042.387263871380128
-118.098594532573,33.7348278805596,"49",1990862.447766497265548,526053.573885182035156
-118.09870580349,33.7352345123859,"50",1990852.179688039701432,526098.690132529707626
-118.097822755111,33.7346346146566,"51",1990933.953735512448475,526032.065745973843150
-118.098687959043,33.7352809397614,"52",1990853.838524955790490,526103.838521230383776
-118.097272596072,33.7345692008011,"53",1990984.934499903116375,526024.760152796865441
-118.097626063942,33.7345784064173,"54",1990952.176676513627172,526025.813056099344976
-118.099821197963,33.7350229407634,"55",1990748.784294834593311,526075.323378547909670
-118.098898523156,33.7350183799684,"56",1990834.295302358223125,526074.732939568115398
-118.0990654919,33.7350573943143,"57",1990818.825264703482389,526079.075891014421359
-118.098745645187,33.7347478736213,"58",1990848.434225172735751,526044.712766135693528
-118.098636862326,33.7353005762774,"59",1990858.576181044569239,526106.012077245861292
-118.097892231587,33.7348340706603,"60",1990927.536323343869299,526054.196913817198947
-118.098184790883,33.7348730687124,"61",1990900.426724802702665,526058.549265312030911
-118.098854053709,33.7349465431763,"62",1990838.408798016840592,526066.760302522336133
-118.099448434702,33.7354567563888,"63",1990783.378797506680712,526123.410655209445395
-118.098180863822,33.7348936291521,"64",1990900.792904693167657,526060.829601476318203
-118.098550353678,33.7346519016076,"65",1990866.523041603621095,526034.049191319616511
-118.098406116895,33.7351594794854,"66",1990879.945775298634544,526090.339785161544569
-118.098633125156,33.7346968830793,"67",1990858.856822272995487,526039.046339862747118
-118.096955637168,33.7343770246152,"68",1991014.289162793895230,526003.414394364575855
-118.099337860705,33.7351189559276,"69",1990793.589471975807101,526085.929599514463916
-118.098006713708,33.7349575284931,"70",1990916.939696741057560,526067.901962391915731
-118.098167716986,33.7345608490635,"71",1990901.975275579839945,526023.914376370608807
-118.099484063865,33.7350839125801,"72",1990780.035847559105605,526082.055774649488740
-118.098819436374,33.7349700724751,"73",1990841.619626557920128,526069.367163792601787
-118.098561934006,33.7349215416197,"74",1990865.479125561658293,526063.960388741805218
-118.098686425409,33.7347963820071,"75",1990853.927886979887262,526050.088227570056915
-118.097695453225,33.7346990437426,"76",1990945.758799911243841,526039.201146165840328
-118.097386218652,33.7347146892107,"77",1990974.419783786404878,526040.908827912877314
-118.099059529512,33.7348776723722,"78",1990819.358198814559728,526059.139472822542302
-118.098622507069,33.735093636831,"79",1990859.884068446932361,526083.055764299002476
-118.098762443647,33.7348654541699,"80",1990846.890190222300589,526057.757060470408760
-118.09762301546,33.7346885281817,"81",1990952.471068497048691,526038.028172245016322
-118.099445957222,33.7354911384792,"82",1990783.612177091185004,526127.224302686634474
-118.099783699885,33.7351032681939,"83",1990752.268381024710834,526084.230345119023696
-118.09848473808,33.7351803636902,"84",1990872.661615489516407,526092.663527028867975
-118.09855860069,33.7348329657109,"85",1990865.778416482033208,526054.134695936343633
-118.096503855077,33.7343313091569,"86",1991056.154804282356054,525998.303058327408507
-118.099176146809,33.7352400672538,"87",1990808.590004205005243,526099.349219868308865
-118.09954071944,33.7351768135961,"88",1990774.795340318465605,526092.366130065987818
-118.09927124859,33.7351196769074,"89",1990799.763010654831305,526086.003476059413515
-118.098424620308,33.7346338706826,"90",1990878.173831520136446,526032.037671574158594
-118.097637340034,33.7346012506669,"91",1990951.134088543476537,526028.348097312380560
-118.098934745001,33.7351607233905,"92",1990830.953881043475121,526090.525858941487968
-118.09817781021,33.7350025972808,"93",1990901.087713445769623,526072.916746545233764
-118.09932308037,33.7353799349346,"94",1990794.987885493785143,526114.877656353870407
-118.099633596567,33.735213460705,"95",1990766.191734322579578,526096.439782776171342
-118.098447805102,33.734926026627,"96",1990876.056845679879189,526064.447528081131168
-118.098880383525,33.734990418738,"97",1990835.973393080523238,526071.629652387346141
-118.098910498917,33.7348123929598,"98",1990833.162930486956611,526051.884673588559963
-118.099082223186,33.735247605881,"99",1990817.295444190734997,526100.176866704481654
-118.090638432437,33.7310287230771,"0",1991599.423653040779755,525631.453519513248466
-118.091238632202,33.7302408095155,"1",1991543.716454202076420,525544.103521391400136
-118.090727979615,33.7308345396597,"2",1991591.104776585474610,525609.920962511678226
-118.090730939184,33.7316860394808,"3",1991590.915734494104981,525704.374914793064818
-118.089366135378,33.7314026436161,"4",1991717.379887221381068,525672.825548958498985
-118.090150143193,33.7303734514091,"5",1991644.614209739724174,525558.725968660786748
-118.09359865774,33.7337831228796,"6",1991325.347814710810781,525937.240212523378432
-118.089547530365,33.7318064681589,"7",1991700.607772265328094,525717.635262301540934
-118.091142302065,33.730268445234,"8",1991552.647411648184061,525547.160949391662143
-118.089523882269,33.7309013325608,"9",1991702.710087993182242,525617.229988577077165
-118.088900883832,33.7314839340146,"10",1991760.508232181426138,525681.804553000023589
-118.093506091442,33.7336419958234,"11",1991333.912223305087537,525921.577535040443763
-118.090385305645,33.7303638541723,"12",1991622.817696596262977,525557.680955975316465
-118.090615138392,33.7309250363586,"13",1991601.572229083394632,525619.949990895343944
-118.092569919051,33.7331207490723,"14",1991420.622838668059558,525863.677284135948867
-118.091037223097,33.7313425429995,"15",1991562.494364510523155,525666.297797102364711
-118.090857448852,33.7306945780534,"16",1991579.091214874992147,525594.406380250118673
-118.091150276967,33.7310476204278,"17",1991551.986650138627738,525633.592629924300127
-118.090149544187,33.7309446512636,"18",1991644.726553430780768,525622.086997776408680
-118.091533612026,33.7325570451289,"19",1991516.610772924264893,525801.059762885794044
-118.090471582374,33.7307412680214,"20",1991614.858992975438014,525599.553267225506715
-118.09112508421,33.7302494523939,"21",1991554.241305743576959,525545.052697215694934
-118.090729638554,33.7310438223914,"22",1991590.971976509550586,525633.136056570569053
-118.090512022754,33.7313341885212,"23",1991611.170098765287548,525665.327107140328735
-118.092819105456,33.7332412110539,"24",1991397.540596261853352,525877.060976594919339
-118.089295258861,33.7310041182072,"25",1991723.909581554122269,525628.612770352978259
-118.090696045081,33.7307480832396,"26",1991594.055894632823765,525600.328002023044974
-118.089759675994,33.7316549628218,"27",1991680.930812122067437,525700.846877390169539
-118.089796320037,33.7307150456863,"28",1991677.441443332703784,525596.588400620850734
-118.089697665618,33.7308313347658,"29",1991686.596502347616479,525609.479752381099388
-118.090840640685,33.7305409954566,"30",1991580.633643421111628,525577.368625071016140
-118.089264577752,33.7312476746602,"31",1991726.777169118635356,525655.627055993885733
-118.090572578037,33.7306901975883,"32",1991605.493350815726444,525593.896643565036356
-118.092873692348,33.7332061771917,"33",1991392.477902818005532,525873.179474934586324
-118.089289826963,33.7313906353703,"34",1991724.451108340639621,525671.487233816529624
-118.090940456505,33.7318364823506,"35",1991571.512447522254661,525721.080529068829492
-118.091420843659,33.7316816063617,"36",1991526.973887304076925,525703.941101225675084
-118.091330310268,33.7303099399527,"37",1991535.226412505842745,525551.779621009365655
-118.090963529647,33.7308037249999,"38",1991569.270325323799625,525606.522537720040418
-118.090610610797,33.7313750143367,"39",1991602.036852417513728,525669.863995126332156
-118.091497034003,33.7324769930337,"40",1991519.992761672008783,525792.176797228865325
-118.090558805207,33.7319068888431,"41",1991606.891445429762825,525728.858523559872992
-118.090963249049,33.7312180934315,"42",1991569.337927579414099,525652.486863015452400
-118.091367995221,33.73061919937,"43",1991531.764838920207694,525586.087794643826783
-118.090854849239,33.7302092395355,"44",1991579.283491888083518,525540.569361518835649
-118.091108080932,33.7315399127636,"45",1991555.946969502605498,525688.197239707456902
-118.089680693308,33.7306541514517,"46",1991688.152002485003322,525589.824061816558242
-118.090372727325,33.7318562909289,"47",1991624.132336136186495,525723.230364367598668
-118.091240605863,33.731947121079,"48",1991543.705336812185124,525733.378479589708149
-118.090704118595,33.7322817166628,"49",1991593.461133433273062,525770.448916281107813
-118.093297940752,33.7336547280018,"50",1991353.204808176960796,525922.971941862138920
-118.092067713533,33.7328777305698,"51",1991467.142525951843709,525836.677405323949642
-118.090781133939,33.7302835818184,"52",1991586.123106451239437,525548.809702433296479
-118.090986052276,33.7322595785163,"53",1991567.329051855253056,525768.016830139211379
-118.093023684424,33.73331883576,"54",1991378.588225290644914,525885.689121154951863
-118.09106948003,33.7301256198662,"55",1991559.382428949000314,525531.311743279919028
-118.092016768671,33.7327887418661,"56",1991471.855070024961606,525826.801898616482504
-118.091788108737,33.7325924438791,"57",1991493.027459593489766,525805.007922455319203
-118.090964779703,33.7323946397091,"58",1991569.314171113772318,525782.996878602425568
-118.090563698966,33.7322996350707,"59",1991606.477137506008148,525772.424803616944700
-118.089769597874,33.7318040285668,"60",1991680.026004108600318,525717.383005681564100
-118.089743261551,33.7317052839848,"61",1991682.457111945841461,525706.427457961137407
-118.093055023698,33.733407850806,"62",1991375.692851234693080,525895.565913993748836
-118.09205878665,33.7328378489298,"63",1991467.965819666627795,525832.252726802253164
-118.092132653503,33.7328483071841,"64",1991461.120884210569784,525833.419094189070165
-118.090766294775,33.7304669646776,"65",1991587.516814490081742,525569.150440782541409
-118.090539802318,33.7316424037346,"66",1991608.626231193542480,525699.518590836669318
-118.089736971018,33.7318323618086,"67",1991683.052712595323101,525720.523206368088722
